wallet,weather_date,condition_id,asset,outcome,temperature_bucket,event_slug,buy_count,sell_count,buy_shares,sell_shares,sold_share_ratio,buy_usd_weighted_price,sell_usd_weighted_price,sell_minus_buy_price,first_buy_to_first_sell_seconds,last_buy_to_first_sell_seconds,buy_after_sell,same_hour_two_way
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-25,0x1c0d9b63bab8793f238799e283a4c698d7b5cdd893297b7e493b6ed1af4bedd6,31860785666289414054391199261848045379961115771608356762846981657063742301446,YES,20°C,highest-temperature-in-beijing-on-may-25-2026,15,3,371.07794,68.183332,0.18374396494709438,0.012744282238928028,0.042508321535239736,0.02976403929631171,67965,-33281,True,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-25,0x3a97e21d03ef6c7b628c9b676d8567e1a8fae9376262142864a395ce7c9a5e75,9021423798695152281205148610886391617780939020434824625989448256693839943050,YES,26°C,highest-temperature-in-beijing-on-may-25-2026,1,0,105.26,0,0.0,0.019724206726201784,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-25,0x6782bc416796677638c13466bf766f5aa82f062d9926cb60ed29ca04a6e3e35a,11099022316676933336040479818951648315397511008045847728413810500389581509317,YES,25°C,highest-temperature-in-beijing-on-may-25-2026,3,0,95.47,0,0.0,0.02659872211165811,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-25,0x7ec636a3c590cd5e53fbd5133960c71050c690e5faa087c45ed740fd8cf9ef67,21836494140555897266640591036244750647297703687888431778765892391460561170105,YES,27°C or higher,highest-temperature-in-beijing-on-may-25-2026,1,1,77.0,77.0,1.0,0.016787142857142858,0.005,-0.011787142857142857,12444,12444,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-25,0x92f7b43e9bbab10a503f623a053752e1486a6cdbbbaba2a5b0364f3b4d1104ee,95265801282883880249312404158310961989136033676149695455429788542798951636798,YES,19°C,highest-temperature-in-beijing-on-may-25-2026,6,0,41.53,0,0.0,0.0207700457500602,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-25,0xae275d28fa9d89f2ea3dddfda2282bd0e65a4e2abdadb3918af87b48c8314bf0,100565622801541433585043548952792613941052449605397256259507625951296450918538,YES,22°C,highest-temperature-in-beijing-on-may-25-2026,19,7,124.364402,92.44,0.74329951749376,0.3271620041239775,0.3643130679359585,0.03715106381198102,26098,-55872,True,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-25,0xb7c66a6d805eba85b1747097c06ec30c3e77068b679e3a5eb251a6fd468e19f0,59474789678709887731378591706267545083505270320841878555157718292999116320493,YES,21°C,highest-temperature-in-beijing-on-may-25-2026,11,2,134.337913,134.32999999999998,0.9999410963009377,0.13568556778159865,0.05166455743318694,-0.08402101034841172,51617,-53665,True,2
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-25,0xb9c73b85aa3ef280f44944f9900a4809c6f4ee82b7a9f5852ec665d5f31a8fcc,57245258041963532640421782743065568146372389073525862915745391310886104423663,YES,24°C,highest-temperature-in-beijing-on-may-25-2026,8,0,43.843356,0,0.0,0.10455319615587821,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-26,0x43722b194a2da66778006af0f0a508831dd09ad44838337b7f5c5703571190b6,75260747291741013236396561217956674880489698289897303981076280416327405769946,YES,27°C,highest-temperature-in-beijing-on-may-26-2026,10,5,77.008448,29.41,0.3819061513874426,0.13123819869736889,0.15867052023121386,0.027432321533844978,23121,-31244,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-26,0x92505e0a608cab52d7814f9acf9fc3d15023ec8b878fc385a19369f9dbb0a6d9,21456777929927485638917072764320244014532594558382942465368463899287794260024,NO,26°C,highest-temperature-in-beijing-on-may-26-2026,2,13,53.239999999999995,53.238887,0.9999790946656649,0.6487960180315553,0.7577900341906096,0.10899401615905435,2135,2081,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-26,0xa42afb979bee4c595a252585bd233df3fbcbacc7107778a8247df08316f891f1,69824285158366698944938955975883421549139779486730018230234496697618220981623,YES,23°C or below,highest-temperature-in-beijing-on-may-26-2026,6,12,176.187166,176.180205,0.9999604908793414,0.029475705398428396,0.08876727098824752,0.05929156558981913,4032,-74730,True,2
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-26,0xa9a8a29f53b31e2fa7cd494b01dabb9fd64d56f0c081576f5b3a2b2a561807c4,65446590645741022537432208182471041258550770499690104723081285559292700650004,YES,31°C,highest-temperature-in-beijing-on-may-26-2026,1,2,448.56,448.556666,0.9999925673265561,0.005248729266987694,0.002999997775086013,-0.0022487314919016808,41874,41874,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-26,0xb5a1967b117a1b5996cdc3a4e3326485ef47cba4c7118ea53dd37867bcd7c0bb,106234144825235443811965077382249730785399477604348457908183424787721772066659,YES,30°C,highest-temperature-in-beijing-on-may-26-2026,6,3,717.9499999999999,717.95,1.0000000000000002,0.006315481579497181,0.005038345288669127,-0.0012771362908280534,25980,-61191,True,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-26,0xc14748812410d0f95f612ab84edf2fd2b81751d7037a82341cc702a31b7d7a10,87878284016303188914277509912171867145591448844960778623416043368213043132609,YES,29°C,highest-temperature-in-beijing-on-may-26-2026,19,6,285.294333,169.461111,0.5939869510131489,0.03051091799990293,0.02806543030394744,-0.002445487695955491,39373,-75917,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-26,0xca268e900a050b496e3c24a342e4206616c4e36f24652e3d30d0b5476f4789d6,1179564069012685674768978247041838117174262187522211586730142497629411207429,YES,28°C,highest-temperature-in-beijing-on-may-26-2026,13,3,101.3254,34.42,0.33969764738160424,0.0825881368343969,0.10422719349215571,0.02163905665775881,25699,-50163,True,2
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-26,0xd2b17b7493479120bdb41e8e2ec2e9607c63c849ae5f2c65424331afe13e7e4a,53653964096822199950136813212823866507983742317223158225876318896935751932271,NO,25°C,highest-temperature-in-beijing-on-may-26-2026,3,13,62.82,62.82,1.0,0.718608723336517,0.7612352753900031,0.04262655205348609,9137,-6681,True,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-26,0xdf1c970f897fa1a064fff7bf196fb2f2a7ecbe55b8850838267ec7fccb1e2726,1184879801002246153781113428086198823765365655271402136051832995752669422575,NO,24°C,highest-temperature-in-beijing-on-may-26-2026,3,1,44.69333,7.23,0.16176910514387718,0.7120000232696915,0.817,0.10499997673030848,3558,3201,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-26,0xdf1c970f897fa1a064fff7bf196fb2f2a7ecbe55b8850838267ec7fccb1e2726,92028934800130126716706981304029871483671679246399173488444080910318209346930,YES,24°C,highest-temperature-in-beijing-on-may-26-2026,1,6,75.7,75.692901,0.9999062219286659,0.020979920739762216,0.11754044147416148,0.09656052073439927,14553,14553,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-27,0x03d75029396ff3dc77296f6499c82ccea9e9061275e7a02c39c2d3bd5e2277da,6356884000079308307011675544041146081376332622338777086957998231129835821570,YES,31°C,highest-temperature-in-beijing-on-may-27-2026,5,0,161.99,0,0.0,0.03190801901351935,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-27,0x1a809a3dde2657a850d15f46c3cb2068f3dd45bd46f1d84f5e99084d2cbc706e,40983588214289816259409507715173732324294085099931945116980597857446927782394,YES,30°C,highest-temperature-in-beijing-on-may-27-2026,10,11,136.91269,136.903633,0.9999338483525524,0.11545384142258837,0.24849521706995165,0.1330413756473633,105943,29466,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-27,0x430ed9708f7d0e83ad2d63606c39f2dbc3d720fb9e20fec76046ce78cf39129e,1811730456324423556896834045580788124814654201883326679959569316493813201809,NO,28°C,highest-temperature-in-beijing-on-may-27-2026,4,8,65.82,65.82,1.0,0.6723397143725311,0.896501063506533,0.22416134913400187,80537,25934,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-27,0x55d8abbd7a4cb6467ba13cf3b6509596975c38ddec0ee80eda9a3ac30a76c11e,111408529256357800789279324121718628754521409126495812597083212757574393154443,YES,29°C,highest-temperature-in-beijing-on-may-27-2026,1,0,2.531642,0,0.0,0.21000007110010024,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-27,0x55d8abbd7a4cb6467ba13cf3b6509596975c38ddec0ee80eda9a3ac30a76c11e,79734960891678238207810558216219536627980633944409279554572154570200095719681,NO,29°C,highest-temperature-in-beijing-on-may-27-2026,3,0,37.098568,0,0.0,0.6500000215641747,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-27,0x7056e397d43c3e6959e6139b4e3603a60cf55b651296c4e70ddb8e6ce50aa61c,6002430893491644759545601770519770026427973721851498914742405164954100286107,YES,32°C,highest-temperature-in-beijing-on-may-27-2026,6,0,363.21999999999997,0,0.0,0.014137519960354608,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-27,0xe0c1e7ffc71987bedfceef8ffdf4817c73ae7ab3f667d67f7aebcb711fe2751f,90843876597048596919041338267305633684675227022103686632994332551228765372816,NO,27°C,highest-temperature-in-beijing-on-may-27-2026,6,4,53.372118,46.81,0.8770496984961325,0.7675977932897472,0.9874723349711599,0.21987454168141274,135435,88855,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-28,0x165b744a9594cf223247e6f3a32e0088889a318777ecb527764ed634f80b1062,106950833157911124876683151353692758101400386788281501103575953112420682895591,YES,34°C,highest-temperature-in-beijing-on-may-28-2026,1,1,8.4,8.4,1.0,0.03,0.006999999999999999,-0.023,82291,82291,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-28,0x52071afd583b895b8d011df2c76d6ec41152c17efd77de108751c74c6375b838,30745417973493620358116332947992226239347844775329506718278524545625251390144,NO,29°C,highest-temperature-in-beijing-on-may-28-2026,5,1,29.685638,29.68,0.9998100765090513,0.7071985449664244,0.83,0.12280145503357554,135266,90636,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-28,0x6320d43bf61d91559b72b806027fc800b12a98588cb0052a9658e3373e488f75,25158169036697866687460549639045483431037756971762682489942183372530240252915,YES,31°C,highest-temperature-in-beijing-on-may-28-2026,9,3,73.65243,73.643332,0.9998764738651529,0.25607073656632917,0.2999999918526228,0.043929255286293656,110923,11097,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-28,0x96ac5d8a3f33a353cc1e488596f9e1dececa5b7d89d752e6a5ddf83c71bc9493,110837535270876309969110375219328767468637782834269872962977808398027540939034,YES,32°C,highest-temperature-in-beijing-on-may-28-2026,9,4,77.070314,77.07,0.999995925798356,0.10653676589406397,0.05,-0.056536765894063964,113906,60038,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-28,0x9fc45be48faa072bf58296160d779c240b5500c6d98a72d9878556a19340734b,4942643844524716148816329188693993509464945823647287717161401841702007897438,YES,30°C,highest-temperature-in-beijing-on-may-28-2026,2,1,3.653683,3.65,0.9989919760417091,0.3020749200190603,0.998950684931507,0.6968757649124466,146445,91401,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-28,0xd52ec695b422ad050573edf953054784c00a3447009d29da86227cc3b04a3939,16563657233684005846004690536151057115735399251558706918803957722031450055738,YES,33°C,highest-temperature-in-beijing-on-may-28-2026,7,3,131.547481,131.54,0.9999431308000492,0.04713151443774131,0.030734833510719175,-0.016396680927022133,42418,-32799,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-29,0x0cc12d343a9cb481a89ad3de04b5f7e8ce04a28fa05e3c8a23992be2d0b86fe4,63155023417139027057131925730665559578443648515950297923039889672482316269534,YES,37°C,highest-temperature-in-beijing-on-may-29-2026,10,7,254.768272,65.34,0.2564683564678729,0.011776627350206308,0.004917355371900827,-0.006859271978305481,103873,49219,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-29,0x1a24f94eba4e694884c28830c4220f1b586944d76b3e38620aba10831a4bdd2b,114897903607697755377534464969676028855623225166225306223168446330658134016800,YES,30°C or below,highest-temperature-in-beijing-on-may-29-2026,1,1,29.48,29.48,1.0,0.015,0.013000000000000001,-0.0019999999999999983,20979,20979,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-29,0x5d78d80afcb5a64f538a44d9fa8dcb70dab0f84609dc855a4b5a9373c8ca6ac7,108718273378491026806167933192332217918381476042565402172491196003748465458793,NO,32°C,highest-temperature-in-beijing-on-may-29-2026,1,3,25.9,25.89,0.9996138996138997,0.7,0.960359212050985,0.260359212050985,159576,159576,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-29,0xa49bbf3178e62a0cc36ad763f01ac45e436917030cdc0cd519b11e2f79a7025f,97315341528306425944118780900809352111267882146418781364901631818993641991135,YES,35°C,highest-temperature-in-beijing-on-may-29-2026,5,0,73.516125,0,0.0,0.03341022122697571,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-29,0xd2c3779ff9b846f991b7af2825aa13a38c06188365406f2f09498f11f3a971bf,113251763631333944817128882361447262237641409927055526542447622419666390848067,NO,33°C,highest-temperature-in-beijing-on-may-29-2026,1,5,44.21,44.203806,0.9998598959511422,0.65,0.6631328759338053,0.0131328759338053,8631,8631,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-29,0xdaa477325a3f29c76ec8b2d0093a827522de2a3c671a0c79b37cb2f46f7dbb69,32849103721709191188760949958096414581693747232677978493914960128469096628470,YES,36°C,highest-temperature-in-beijing-on-may-29-2026,10,5,116.590875,93.88666500000001,0.8052659781479469,0.027513911358843478,0.017428449503451845,-0.010085461855391633,114672,9989,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-29,0xe032ddc54103f71b8aaec186198d9af783c8a151dae91721bce3c2bb1e6ae736,30668609549148959487788657294058963359387489892472981849139609333154016492479,YES,34°C,highest-temperature-in-beijing-on-may-29-2026,4,5,50.05,50.041665,0.9998334665334666,0.16197802197802197,0.2542960750806353,0.09231805310261332,48335,-39608,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-30,0x238db71cc6564eb1c621161987d93a15cf327cd34049adfc6d39ec082c5a0f64,4550559265159800889589655786940839476347742214970919379014814185710662917293,NO,34°C or below,highest-temperature-in-beijing-on-may-30-2026,2,0,49.06,0,0.0,0.7501752955564615,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-30,0x288046255dd5ed9a03717117b6aeebbc7de24230c61047a20ee4e01bd8e928b9,110007841110885863515916890817887869105535222861611264767358189488141144417368,YES,38°C,highest-temperature-in-beijing-on-may-30-2026,6,18,247.161848,167.431705,0.6774172727499593,0.052622640206185865,0.16703346000090008,0.11441081979471421,42623,32456,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-30,0x2c24ad9a8a14792fe7cf2a7cde64700c33f1ca68f413d2f36e109627196a9af8,49909147379970773076520412778813255982345722581425592205944389484716161158262,YES,41°C,highest-temperature-in-beijing-on-may-30-2026,13,3,922.3791329999999,922.37,0.9999900984316826,0.003992272665604633,0.0036967594349339205,-0.0002955132306707124,16354,-44611,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-30,0x41dc5bf61fc250586eee43c42a937002182a4a6c2b56c0a2d8cb11f8f21d3805,107698394575927449835676172482197926512595787257669648843251631243006732494922,YES,40°C,highest-temperature-in-beijing-on-may-30-2026,6,3,439.15,439.15,1.0,0.009436046908801093,0.0032747125128088353,-0.006161334395992258,149448,93320,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-30,0x5ff7b5023a726ae66f003a3eeb7e888fe526158d8bf35372165781819cd82770,81989987726386790795659015854150710718220004890256720343499635296526908600197,YES,37°C,highest-temperature-in-beijing-on-may-30-2026,2,2,14.47,14.469999999999999,0.9999999999999999,0.2,0.2869661368348307,0.08696613683483068,38593,36682,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-30,0x5ff7b5023a726ae66f003a3eeb7e888fe526158d8bf35372165781819cd82770,89217487366551092262566595466533888444417101352014503521352452637849039488691,NO,37°C,highest-temperature-in-beijing-on-may-30-2026,1,6,39.29,39.282701,0.999814227538814,0.67,0.7024643748402127,0.032464374840212695,996,996,False,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-30,0x6280f2b0829a40be3861c0ce7f2759d900aaa389eafab9cb411393f4b9851448,106791717949092342617277131688167529906111387582873240545063339039029153839570,NO,35°C,highest-temperature-in-beijing-on-may-30-2026,2,0,7.41875,0,0.0,0.76,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-30,0x80162003a9117bdddad489e66b10098d576fc3c0bb960bb8e138ea3eb41268ad,24530265036709910641975605520435600427107965022460253661019412306823043725238,YES,42°C,highest-temperature-in-beijing-on-may-30-2026,10,6,110.519,110.50999999999999,0.9999185660384186,0.002,0.001,-0.001,35504,28606,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-30,0xa98bfc5ea2cd0e6fdb410ca5f4e3c8ceaef037cc7b9d6f8dd759aa930d584bcd,80921169900313872773526389699672834724830111485591855203599694350782177210785,YES,39°C,highest-temperature-in-beijing-on-may-30-2026,10,12,666.862733,666.861624,0.9999983369890906,0.015605718366031408,0.016759470927359885,0.0011537525613284777,68483,-5372,True,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-30,0xd4efdc0c9a7cd97b0a903e3c15317fdb0a25f0032c4842d8d084d6c181aac46c,108447289638839394454579729316387516168994177449857308140067567727199813502288,NO,36°C,highest-temperature-in-beijing-on-may-30-2026,14,9,77.253332,31.030933,0.4016776001325095,0.6967173014621557,0.7618524393062883,0.0651351378441326,16079,-58576,True,1
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-31,0x133456731de12171e4d2f021928686b5909d7da2b93271c0fb14ba79971e40bf,106231717449044931994254283702942240236216429223518126251603600368590037973323,YES,38°C,highest-temperature-in-beijing-on-may-31-2026,8,0,564.9,0,0.0,0.017233563462559748,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-31,0x5b9aed163bfd203a12d3277b1250fa0d6e56472f0dbc77952a1691ba14ff89d7,7622763278041096741609193365450077499626375634769006132816572438952420299452,NO,35°C,highest-temperature-in-beijing-on-may-31-2026,1,0,2.76857,0,0.0,0.6500001805986484,,,,,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-31,0x5b9aed163bfd203a12d3277b1250fa0d6e56472f0dbc77952a1691ba14ff89d7,81839147861714672602165952015681663916255131719566500829153691595048941169097,YES,35°C,highest-temperature-in-beijing-on-may-31-2026,8,6,93.519406,93.50999999999999,0.9998994219445747,0.07459426121675751,0.26880012832852107,0.19420586711176357,71605,13872,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-31,0x6325597baf444d0342bc58e2b63fd433c2b98d67a4f7119af11136893d1677d1,79609531856289227109829811420432921345129700202556207986440247686510038221133,YES,39°C,highest-temperature-in-beijing-on-may-31-2026,3,5,159.63983299999998,61.72,0.38662029920815566,0.006200451237004239,0.002,-0.004200451237004239,171256,146875,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-31,0x65b81ae1b1818afb3661dd85d3045bdf0dd368548af2b0bb63c2ec59fee2af1f,74183411044850355799575479880814255271539468382033581404710879551519513176559,YES,40°C,highest-temperature-in-beijing-on-may-31-2026,4,3,99.07,99.06,0.9998990612698093,0.002678812960532957,0.001,-0.001678812960532957,168346,49378,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-31,0x76b49dde39985405c13311a46cde3dcb4eb5a47cb7b3f76031c11e78e87c6d54,76389891620126591575107300466129020384457875235718382299191505720437634578278,YES,37°C,highest-temperature-in-beijing-on-may-31-2026,13,1,430.19665,52.5,0.12203721251664791,0.04135212582431779,0.05,0.008647874175682212,132561,116386,False,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-31,0xc7db8402def768f79eabcd2deeb636f64d028ec57d438a21c48ef209c6bb7850,110699889802290767106207390943123956724085121984210686205929844215058533638158,YES,36°C,highest-temperature-in-beijing-on-may-31-2026,16,5,442.551078,210.030191,0.4745897173026432,0.0465872800336959,0.0936150603224467,0.04702778028875079,74636,-27615,True,0
0x7c63520c2ca9b336af0c205b9ccf68217bb393d4,2026-05-31,0xd591b06fde2dcfb7e9740f73ed1e620848467456a720899e2d5a74eb29156674,31317742911954786960343168693776378182032310400102043006662264403258619071143,NO,32°C or below,highest-temperature-in-beijing-on-may-31-2026,3,9,61.25,61.25,1.0,0.72,0.9214922448979592,0.20149224489795925,69961,25469,False,0
